id,name_ar,name_en,category,type,country,region,city,latitude,longitude,geometry_type,geometry_geojson,source_url,source_type,confidence_score,is_verified,is_approximate,notes
AUH-HOSP-0096,,Reem Hospital,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4916,54.412786,point,,https://www.openstreetmap.org/way/946239893,openstreetmap,0.85,false,true,osm:way/946239893 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0097,,Revital Rehabilitation Hospital,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.3321819,55.8013892,point,,https://www.openstreetmap.org/node/10188939543,openstreetmap,0.85,false,true,osm:node/10188939543 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0098,,RUWAIS HOSPITAL,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ruwais,24.0856678,52.6651871,point,,https://www.openstreetmap.org/node/6163108275,openstreetmap,0.85,false,true,osm:node/6163108275 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0099,,Ruwais Medical Center,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ruwais,24.0841215,52.6467257,point,,https://www.openstreetmap.org/node/3687765311,openstreetmap,0.85,false,true,osm:node/3687765311 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0100,,Seha Emirates Hospital L.L.C.,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4708906,54.3829286,point,,https://www.openstreetmap.org/way/479088357,openstreetmap,0.85,false,true,osm:way/479088357 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0101,,Seih Bin Ammar Clinic,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.2144671,55.7057485,point,,https://www.openstreetmap.org/node/4641304811,openstreetmap,0.85,false,true,osm:node/4641304811 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0102,مدينة الشيخ خليفة الطيبة,Sheikh Khalifa Medical City,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4687106,54.3661434,point,,https://www.openstreetmap.org/relation/1280840,openstreetmap,0.85,false,true,osm:relation/1280840 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0103,مدينة الشيخ شخبوط الطبية,Sheikh Shakhbout Medical City,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.3240859,54.6132228,point,,https://www.openstreetmap.org/way/1245214792,openstreetmap,0.85,false,true,osm:way/1245214792 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0104,,Specialised Medical Care Hospital,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.2145803,55.7577996,point,,https://www.openstreetmap.org/node/1187237858,openstreetmap,0.85,false,true,osm:node/1187237858 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0105,,Swedish Medical Centre,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.2601208,55.7408482,point,,https://www.openstreetmap.org/way/225586180,openstreetmap,0.85,false,true,osm:way/225586180 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0106,,Tahya Home Health Care,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.2274178,55.764393,point,,https://www.openstreetmap.org/node/5112984221,openstreetmap,0.85,false,true,osm:node/5112984221 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0107,,Talat Medical Center,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4794426,54.3715106,point,,https://www.openstreetmap.org/node/4215810191,openstreetmap,0.85,false,true,osm:node/4215810191 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0108,مستشفى توام,Tawam Hospital,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.1956575,55.6487198,point,,https://www.openstreetmap.org/way/282551279,openstreetmap,0.85,false,true,osm:way/282551279 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0109,,Tawam Imperial College London Diabetes Center,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.1922776,55.6469703,point,,https://www.openstreetmap.org/node/5276842722,openstreetmap,0.85,false,true,osm:node/5276842722 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0110,,The American Surgecentre,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4600473,54.36354,point,,https://www.openstreetmap.org/way/141029608,openstreetmap,0.85,false,true,osm:way/141029608 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0111,,Ultra Care,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4620918,54.3701647,point,,https://www.openstreetmap.org/node/4312162793,openstreetmap,0.85,false,true,osm:node/4312162793 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0112,,Universal Hospital,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4596856,54.3789422,point,,https://www.openstreetmap.org/node/5500774223,openstreetmap,0.85,false,true,osm:node/5500774223 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0113,,Universal Hospital,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.2458656,55.7210768,point,,https://www.openstreetmap.org/way/224052829,openstreetmap,0.85,false,true,osm:way/224052829 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0114,,Well Care Medical Center,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4906355,54.3719013,point,,https://www.openstreetmap.org/node/4193561321,openstreetmap,0.85,false,true,osm:node/4193561321 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0115,ویلنیس ون ڈے سرجری سنٹر,Wellness One Day Surgery Centre,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4431987,54.3981282,point,,https://www.openstreetmap.org/node/5015141840,openstreetmap,0.85,false,true,osm:node/5015141840 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0116,,Zafaranah Healthcare Centre,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4352798,54.4340083,point,,https://www.openstreetmap.org/relation/6080098,openstreetmap,0.85,false,true,osm:relation/6080098 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0117,,Zayed Military Hospital,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4207014,54.4312393,point,,https://www.openstreetmap.org/way/403212671,openstreetmap,0.85,false,true,osm:way/403212671 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0118,,ZMC military hospital,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5391337,54.7732164,point,,https://www.openstreetmap.org/relation/5370686,openstreetmap,0.85,false,true,osm:relation/5370686 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0119,تجمعات مستشفى كرونا razeen 4,تجمعات مستشفى كرونا razeen 4,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.1944744,54.8494452,point,,https://www.openstreetmap.org/node/8153393792,openstreetmap,0.85,false,true,osm:node/8153393792 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0120,دكتور اسنان,,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.2967224,54.6385307,point,,https://www.openstreetmap.org/node/4567012889,openstreetmap,0.85,false,true,osm:node/4567012889 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0121,مركز فحص مدينة زايد,مركز المدينه للصحه المهنيه,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4827281,54.361459,point,,https://www.openstreetmap.org/node/5031705231,openstreetmap,0.85,false,true,osm:node/5031705231 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0122,مركز شرطة هيلي,,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.2772963,55.7648575,point,,https://www.openstreetmap.org/node/9878819851,openstreetmap,0.85,false,true,osm:node/9878819851 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0123,مركز هيلي الصحي,,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,24.2880728,55.763839,point,,https://www.openstreetmap.org/node/4646383992,openstreetmap,0.85,false,true,osm:node/4646383992 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0124,مستشفى,,hospitals,hospital,United Arab Emirates,Abu Dhabi,Zayed City,23.6581824,53.7276116,point,,https://www.openstreetmap.org/node/7259046187,openstreetmap,0.85,false,true,osm:node/7259046187 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0125,مستشفى ليوا العام,,hospitals,hospital,United Arab Emirates,Abu Dhabi,Liwa,23.1473138,53.8074848,point,,https://www.openstreetmap.org/way/310166089,openstreetmap,0.85,false,true,osm:way/310166089 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0126,مستشفي الوقن,,hospitals,hospital,United Arab Emirates,Abu Dhabi,Al Ain,23.6373046,55.5664763,point,,https://www.openstreetmap.org/node/5274090421,openstreetmap,0.85,false,true,osm:node/5274090421 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-HOSP-0127,مستشفي زايد العسكري,,hospitals,hospital,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4198736,54.4304476,point,,https://www.openstreetmap.org/node/4646406890,openstreetmap,0.85,false,true,osm:node/4646406890 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0001,,Al Ghusais Clinic,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2674772,55.389291,point,,https://www.openstreetmap.org/way/245968840,openstreetmap,0.85,false,true,osm:way/245968840 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0002,مستشفى الجليلة للأطفال,Al Jalila Children's Hospital,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2255408,55.3189151,point,,https://www.openstreetmap.org/relation/14781271,openstreetmap,0.9,false,true,osm:relation/14781271 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q4704111
DXB-HOSP-0003,,Al khawaneej Health Centre,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2206331,55.5061302,point,,https://www.openstreetmap.org/node/4374603389,openstreetmap,0.85,false,true,osm:node/4374603389 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0004,مستشفى الكويت,Al Kuwait Hospital,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2824863,55.3188944,point,,https://www.openstreetmap.org/way/206868067,openstreetmap,0.85,false,true,osm:way/206868067 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0005,مستشفى المكتوم,Al Maktoum Hospital,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2703474,55.3145494,point,,https://www.openstreetmap.org/node/1198273499,openstreetmap,0.85,false,true,osm:node/1198273499 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0006,,Al Noor Training Centre for Persons with Disabilities,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.1103313,55.2007536,point,,https://www.openstreetmap.org/way/359654885,openstreetmap,0.85,false,true,osm:way/359654885 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0007,,Al Razi Building (DHCC Bldg 64),hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2336502,55.3187174,point,,https://www.openstreetmap.org/way/386265145,openstreetmap,0.85,false,true,osm:way/386265145 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0008,,Al Shoala Building,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2564222,55.33137,point,,https://www.openstreetmap.org/way/39681764,openstreetmap,0.85,false,true,osm:way/39681764 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0009,مستشفى الزهراء,Al Zahra Hospital,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.1055103,55.1804939,point,,https://www.openstreetmap.org/way/992683668,openstreetmap,0.85,false,true,osm:way/992683668 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0010,,Alma Polyclinic,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.1439349,55.207794,point,,https://www.openstreetmap.org/node/11185679169,openstreetmap,0.85,false,true,osm:node/11185679169 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0011,,American,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.0995266,55.2004475,point,,https://www.openstreetmap.org/node/7404885064,openstreetmap,0.85,false,true,osm:node/7404885064 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0012,,American,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.099551,55.200764,point,,https://www.openstreetmap.org/node/7414566560,openstreetmap,0.85,false,true,osm:node/7414566560 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0013,المرکز الامریکی البریطانی للطبی للجراحی,American British Surgical & Medical Centre,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2653833,55.3298837,point,,https://www.openstreetmap.org/node/3478788984,openstreetmap,0.85,false,true,osm:node/3478788984 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
DXB-HOSP-0014,المستشفى الأمريكي,American Hospital,hospitals,hospital,United Arab Emirates,Dubai,Dubai,25.2355475,55.3130808,point,,https://www.openstreetmap.org/way/244376544,openstreetmap,0.9,false,true,osm:way/244376544 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q25461650
